card_id,set_id,set_code,set_rarity,set_rarity_code
26326541,7aaf44c411d4386963d8002ab3e37c90,EN040,Common,(C)
26329679,7224e82da41ec50ae719fcc99fec38b6,EN059,Ultra Rare,(UR)
26329679,9ad67ed30f031e35ee6c4118e04bc352,EN091,Ultimate Rare,(UtR)
26329679,9ad67ed30f031e35ee6c4118e04bc352,EN091,Ultra Rare,(UR)
26334139,e2bc1e5f105b8b8d9ad5da485b6717d7,EN074,Common,(C)
26345570,278c22fd91c8375f5f21a3ace166ef30,EN055,Common,(C)
26357901,772347bbd0dbe7332c631a75f7af5f0a,EN079,Common,(C)
26372118,06fbc1c0840c310e24adb9817c96e6fc,EN010,Ultra Rare,(UR)
26372118,4962ce2eefdcb976ce42041217783326,EN083,Rare,(R)
26376390,005eba16ef83bd8139478a7055c438c0,EN045,Common,(C)
26376390,252db9553776f8e6b60e5a84f15e8e43,ENB09,Common,(C)
26376390,29b84a69b4ed47f6c0796ebcf036b662,EN012,Duel Terminal Normal Parallel Rare,(DNPR)
26376390,424cd414aa7c40f77530cf69f4102635,EN058,Common,(C)
26376390,424cd414aa7c40f77530cf69f4102635,EN058,Mosaic Rare,(MSR)
26376390,464efca069fa5dbc7e02097dd23f7b1e,EN015,Common,(C)
26376390,73f83d4d520c1f1259b3af534a413017,EN020,Ultra Rare,(UR)
26376390,74c1e2a9c8b12f91a2754a2db657debc,EN093,Rare,(R)
26376390,7e3ff301eb022d45f07d11a88f7120cc,EN014,Common,(C)
26376390,a7ba1b752a156ca6b29c20f1e70ef6fe,EN006,Common,(C)
26376390,bd280cb7c5d30caf212ac58a50a9b87b,EN092,Secret Rare,(ScR)
26378150,005eba16ef83bd8139478a7055c438c0,EN004,Common,(C)
26378150,02f27695ca4bdcabb9641d8357fbcb9a,027,Common,(C)
26378150,02f27695ca4bdcabb9641d8357fbcb9a,E025,Common,(C)
26378150,1748ea403c713a6b876d9bc26783134d,EN011,Ultra Rare,(UR)
26381750,09ce0386f2a41a163a672ad1f91c1597,EN023,Duel Terminal Rare Parallel Rare,(DRPR)
26381750,a7f06845aad10dca0a4793da01b87590,EN008,Super Rare,(SR)
26400609,1df27e03d2d00a4a6055ee9d57495c41,EN001,Secret Rare,(ScR)
26400609,9ad67ed30f031e35ee6c4118e04bc352,EN039,Rare,(R)
26412047,2d7607052b1bcb3e3d6e5cf92fab2a3a,EN038,Rare,(R)
26412047,2d7607052b1bcb3e3d6e5cf92fab2a3a,EN038,Ultimate Rare,(UtR)
26412047,327d59d3112082748441132b4cce3a5f,EN162,Common,(C)
26412047,3af8b79d378b9319b1305b50ab035be2,EN024,Common,(C)
26412047,506f3b6d6b69648933ac22ed31aa737b,EN038,Rare,(R)
26412047,74bedc78de2db0de62a39934a0f392cd,EN013,Super Rare,(SR)
26412047,8272aa7c271a31209868ece93db778b8,EN026,Common,(C)
26412047,a109244faa7673fb083f9b4fa8eb1ab7,EN022,Common,(C)
26412047,b7883e689e96ab505c94660a6e6afd43,EN093,Duel Terminal Normal Parallel Rare,(DNPR)
26412047,d6e24e5ea5971eb002b62419730fa0ff,EN017,Common,(C)
26412047,d8a9cfb70839915fcea1465fc6d714e8,ENI30,Common,(C)
26420373,b2da2930396a210c404f3a4e02ab7784,EN102,Common,(C)
26420373,ead941910d54f03db9be48bc41a94357,EN098,Common,(C)
26435595,4c703fdff94dda53e4d3c173d8d14609,EN083,Starlight Rare,(StR)
26435595,4c703fdff94dda53e4d3c173d8d14609,EN083,Super Rare,(SR)
26435595,a044f1d51eeaaab32a0ab95712836f19,EN110,Ultra Rare,(UR)
26439287,10f3aae15dfe6018d8a59325491f2fe5,EN004,Common,(C)
26439287,47985f00967ea887b68a5e69052b13d1,ENB05,Common,(C)
26439287,6b2bc8afd8c5a257e96e168ecddb4535,EN014,Common,(C)
26439287,8453ff3c2ad6222fbb642b28302940f2,EN005,Common,(C)
26439287,a3d60a924aaac2198910dd569b21264f,EN177,Ultra Rare,(UR)
26439287,cec6ad7519290b9ebe5e8233e2c0f3a4,ENG03,Common,(C)
26439287,d2b619ff7fb17c3f10a9aef1eb386f99,EN010,Rare,(R)
26439287,d2b619ff7fb17c3f10a9aef1eb386f99,EN010,Ultimate Rare,(UtR)
26439287,e748b854ba70343861902208384941cd,EN130,Super Rare,(SR)
26443791,bd77395aac64ed95f5555f319a7aba9a,EN039,Ultra Rare,(UR)
26493435,ef45e8598d36df9cc3a8ae03904f10d0,EN024,Prismatic Secret Rare,(PScR)
26495087,005adeb3ee84ff7785b85e28469ab1f7,EN125,Common,(C)
26495087,005eba16ef83bd8139478a7055c438c0,EN196,Common,(C)
26495087,2c9760c9488051f001876532c761bf15,EN010,Common,(C)
26495087,49089d468efc28d7fe77a27adc970b2d,EN014,Common,(C)
26495087,610fa05ae2b971af95aa19408657ad7b,ENC04,Common,(C)
26495087,6f94febfd38938e60f1f68c51e77d088,013,Common,(C)
26509612,a3d60a924aaac2198910dd569b21264f,EN121,Rare,(R)
26509612,cb9cf934eac2f1630f86828f04407c4d,EN013,Secret Rare,(ScR)
26509612,cb9cf934eac2f1630f86828f04407c4d,EN013,Super Rare,(SR)
26517393,b3c2e796543ba88d7aca52cda11c06c4,EN039,Rare,(R)
26517393,c6f3e50089b17275c8462f40263e585d,EN021,Rare,(R)
26523337,25952fd36e0938a5d447087427aa78cd,EN016,Super Rare,(SR)
26533075,84da32f1f52c449a617b69ab76a36a50,EN044,Common,(C)
26533075,a8828a1a90a4ae25412134ac4020c4d9,ENB28,Common,(C)
26533075,deb3b36fda4262b1185a39ded89f1da5,EN089,Ultimate Rare,(UtR)
26533075,deb3b36fda4262b1185a39ded89f1da5,EN089,Ultra Rare,(UR)
26534688,cb403c1c3e075dbf7db5a1635a299677,EN141,Common,(C)
26534688,f71702880c59e2c6256f9fd2ab00cdf6,EN059,Super Rare,(SR)
26548709,e2bc1e5f105b8b8d9ad5da485b6717d7,EN014,Common,(C)
26556950,1eb2553b45fe4c9104bcf82a1345d2f9,EN010,Gold Secret Rare,(GScR)
26556950,a958f842061f0c256334ebf7813f3cb5,EN151,Common,(C)
26557451,1718bfa940bf4a8b1a68db61a3c3fa09,EN067,Common,(C)
26557451,f7d6892d21b826142f78883be7d31cff,EN132,Common,(C)
26561172,772347bbd0dbe7332c631a75f7af5f0a,EN019,Common,(C)
26563200,ad2d9b45529d2768166f2f97820eca10,EN040,Super Rare,(SR)
26563200,f80972e9e105372c90653606e7d8b3f7,EN028,Common,(C)
26563200,f80972e9e105372c90653606e7d8b3f7,EN028,Starfoil Rare,(SFR)
26566878,005adeb3ee84ff7785b85e28469ab1f7,EN172,Common,(C)
26566878,6f94febfd38938e60f1f68c51e77d088,059,Common,(C)
26570480,7224e82da41ec50ae719fcc99fec38b6,EN125,Common,(C)
26570480,fb2696367bea69cf285e4090b3e08d5c,EN099,Common,(C)
26577155,99f2988f5f49d9bb15c46698c705ca1d,EN038,Ultra Rare,(UR)
26586849,51d8fc668777c96deda62e45004d1b82,EN079,Rare,(R)
26586849,99f2988f5f49d9bb15c46698c705ca1d,EN120,Ultra Rare,(UR)
26593852,089e09d57dbd9a68383667eeb3ed84d1,EN090,Common,(C)
26593852,089e09d57dbd9a68383667eeb3ed84d1,EN090,Duel Terminal Normal Parallel Rare,(DNPR)
26593852,1df27e03d2d00a4a6055ee9d57495c41,EN006,Super Rare,(SR)
26593852,2e07523c57de6e3fc396d1f626a72a52,EN000,Ultimate Rare,(UtR)
26593852,92a1dc5785bea53ea64685ad0be839b2,EN031,Duel Terminal Rare Parallel Rare,(DRPR)
26593852,afc0357a27795050e29f7a8be8270da1,EN007,Ultra Rare,(UR)
26593852,b6ce3ec1a5807385dde19ac70f980d03,EN026,Secret Rare,(ScR)
26593852,d3b8127b599bea9b513dcd72fada35a2,EN035,Duel Terminal Rare Parallel Rare,(DRPR)
26631975,772347bbd0dbe7332c631a75f7af5f0a,EN068,Secret Rare,(ScR)
26631975,a044f1d51eeaaab32a0ab95712836f19,EN037,Ultra Rare,(UR)
26638543,2280df8b0216253b8059876bc8745f43,EN034,Short Print,(SP)
26638543,c6f3e50089b17275c8462f40263e585d,EN198,Common,(C)
26640671,943e0e1c5540e4f842d0edfa0831739f,EN054,Common,(C)
26647858,4268e7587719d18ce71cf16dce2ec7a5,EN003,Super Rare,(SR)
26647858,93d6a60352d6427b42c3604c61cf1dd6,ENA19,Common,(C)
26647858,a3d60a924aaac2198910dd569b21264f,EN110,Super Rare,(SR)
26655293,b2da2930396a210c404f3a4e02ab7784,EN112,Ultra Rare,(UR)
26655293,d7eb2a048a8f32254a2b3ddaf21c72bd,EN011,Ultra Rare,(UR)
26655293,d8dbcb95a166d1c12d3ad2c7f27713f2,EN009,Common,(C)
26669055,78fc98f8812edc5481892f32793a4e25,EN015,Rare,(R)
26669055,78fc98f8812edc5481892f32793a4e25,EN015,Ultimate Rare,(UtR)
26674724,aa94791c35f5fabfb8529a2fccb43138,EN086,Ultra Rare,(UR)
26674724,ba7021ea31ff140cd59e049074aa0432,EN014,Secret Rare,(ScR)
26684111,bb49627c5be3da6f8993300fb5249a76,EN013,Ultra Rare,(UR)
26692769,c314e5654fde80c022c80e160001c02b,ENC00,Ultra Rare,(UR)
26692769,de1bf6a6a076ce9410961bacd8cfb625,EN040,Premium Gold Rare,(PG)
26700718,25952fd36e0938a5d447087427aa78cd,EN062,Common,(C)
26701483,09ce0386f2a41a163a672ad1f91c1597,EN013,Duel Terminal Normal Parallel Rare,(DNPR)
26701483,9c58c02392e99023e30fb7a2c043548e,EN001,Ultra Rare,(UR)
26701483,a3d60a924aaac2198910dd569b21264f,EN032,Super Rare,(SR)
26701483,f4b6bdbdc3361f9317a9ffdea5f6d8ce,EN011,Common,(C)
26704411,089e09d57dbd9a68383667eeb3ed84d1,EN142,Common,(C)
26704411,089e09d57dbd9a68383667eeb3ed84d1,EN142,Duel Terminal Normal Parallel Rare,(DNPR)
26704411,25532afd4417bb450c3b249ab95a5914,EN072,Duel Terminal Normal Parallel Rare,(DNPR)
26704411,9dda54b2ec9176b5ae4605098b46f040,EN042,Super Rare,(SR)
26708437,06fbc1c0840c310e24adb9817c96e6fc,EN060,Rare,(R)
26708437,51d8fc668777c96deda62e45004d1b82,EN076,Secret Rare,(ScR)
26708437,e9bdcd10bdbbf1f92b271e3c3f041d39,EN060,Super Rare,(SR)
26722601,2429567f7cbfdfa3fc3cfadd57c63e2c,EN078,Duel Terminal Normal Parallel Rare,(DNPR)
26722601,a7f06845aad10dca0a4793da01b87590,EN045,Super Rare,(SR)
26725158,48659eb849e8b4025ee34be85e570ba2,EN100,Ultra Rare,(UR)
26725158,5abdbb11b77fea2c353ce1b60f93b673,008,Rare,(R)
26725158,699f565eac16cb385f64a98e4109b84a,004,Super Rare,(SR)
26725158,8f0631a097c57bccdc9fd8eb01379b1d,EN034,Common,(C)
26732909,61cf10df1b862058aacb01705bc58ca6,EN017,Common,(C)
26732909,7c2c3a4e72dcda348ff2564980fce2a9,EN023,Rare,(R)
26746975,25952fd36e0938a5d447087427aa78cd,EN013,Common,(C)
26773909,1718bfa940bf4a8b1a68db61a3c3fa09,EN064,Common,(C)
26775203,7c0ee7fabbf9093b04eb661478db5561,EN120,Common,(C)
26775203,bcf20e78948fb5b90ef26f3b73f4c4fe,EN001,Common,(C)
26775203,d99e71a4a65b61ba985e430e09a6ed4a,EN008,Common,(C)
26781870,7ee33bb4fad97bf17b3e5404bdaa6eab,EN070,Common,(C)
26822796,00e329416fdfe2945d3449ec817d2819,EN037,Common,(C)
26822796,7224e82da41ec50ae719fcc99fec38b6,EN236,Common,(C)
26822796,d1d91028d9f2df773282a0d154ab9fd5,EN077,Common,(C)
26834022,deb3b36fda4262b1185a39ded89f1da5,EN071,Common,(C)
26841274,c314e5654fde80c022c80e160001c02b,ENA30,Common,(C)
26841274,d32a9db5bc8f1e0e8e18a5ad0c236439,EN008,Secret Rare,(ScR)
26842483,1afc8186a68f9d68f68e566d298fc1c9,EN013,Ultra Rare,(UR)
26845680,6ccfe644e861b7b88dfd41ba7823d31c,EN058,Secret Rare,(ScR)
26845680,99f2988f5f49d9bb15c46698c705ca1d,EN119,Ultra Rare,(UR)
26847978,4476b03a17dccd2e8abf2909008d37c4,EN046,Starlight Rare,(StR)
26847978,4476b03a17dccd2e8abf2909008d37c4,EN046,Ultra Rare,(UR)
26847978,cb403c1c3e075dbf7db5a1635a299677,EN196,Prismatic Secret Rare,(PScR)
26864586,b4481b68a8ce80f89ab590babd81f1d6,EN061,Rare,(R)
26866984,647de2b20c9fe9eb747ef1e0198f5c2f,EN018,Common,(C)
26866984,66265a16620d88460369a7af3cf0252f,EN032,Common,(C)
26866984,cb403c1c3e075dbf7db5a1635a299677,EN058,Ultra Rare,(UR)
26873574,58881a6bb521c7c962374788330f3023,EN071,Ultra Rare,(UR)
26873574,fa7005d112a045fbfcba93c61b278dcc,EN007,Collector's Rare,(CR)
26873574,fa7005d112a045fbfcba93c61b278dcc,EN007,Ultra Rare,(UR)
26885836,0707923e78b02b4c13b6e7b419db8b61,PT034,Common,(C)
26885836,278c22fd91c8375f5f21a3ace166ef30,EN006,Common,(C)
26889158,1283191769e7792b25b074809d43a841,EN008,Common,(C)
26889158,74a0540e144592a401e5f91428715ce2,EN003,Super Rare,(SR)
26889158,95e80dffc19d01e68116e8b6e37ae5dc,EN090,Ultra Rare,(UR)
26902560,48659eb849e8b4025ee34be85e570ba2,EN089,Ultra Rare,(UR)
26902560,49f694a8c5b00f4d2de1b4c1413b42f4,EN003,Super Rare,(SR)
26902560,701e2e044393bfbc4f7cb10dd6d6390b,EN109,Common,(C)
26902560,ac2756963289980cc1db9f633729f9e5,EN015,Common,(C)
26902560,cec6ad7519290b9ebe5e8233e2c0f3a4,ENA13,Common,(C)
26905245,005eba16ef83bd8139478a7055c438c0,EN138,Common,(C)
26905245,424cd414aa7c40f77530cf69f4102635,EN193,Common,(C)
26905245,424cd414aa7c40f77530cf69f4102635,EN193,Mosaic Rare,(MSR)
26905245,47c711dd929549af8f8079167dfc6814,EN094,Ultimate Rare,(UtR)
26905245,47c711dd929549af8f8079167dfc6814,EN094,Ultra Rare,(UR)
26905245,496bd78ff7f6eef0f3c2b1d2b2dc17bf,EN034,Common,(C)
26905245,71abafc39f0a66f56cebd5e864c8d8a3,EN036,Common,(C)
26905245,738703c313d64298766c9594690311c3,EN015,Common,(C)
26905245,ace9d41afbfc03402c03df6917a946f0,EN033,Rare,(R)
26905245,b8449f6dd6d43e0fc7758e96c006185b,EN052,Rare,(R)
26905245,b8449f6dd6d43e0fc7758e96c006185b,EN052,Starfoil Rare,(SFR)
26905245,d7fe0009735441f06c39d9369e13911e,ENB29,Common,(C)
26905245,d8a9cfb70839915fcea1465fc6d714e8,ENI32,Common,(C)
26905245,fd6c36cd0673065cc28f35a132c5df90,EN093,Ultra Rare,(UR)
26913989,25952fd36e0938a5d447087427aa78cd,EN002,Common,(C)
26914168,0ae37fc5dd293c7ab5dd50776e70587e,EN068,Ultra Rare,(UR)
26914168,723a480a9776e44858d56efd8b2e9c19,EN022,Secret Rare,(ScR)
26914168,a0431d1e982ccf06eb9eaa54f9334dd4,EN047,Collector's Rare,(CR)
26914168,a0431d1e982ccf06eb9eaa54f9334dd4,EN047,Rare,(R)
26920296,77b9d1dea49908d9f69cce68eaf81f02,EN006,Super Rare,(SR)
26931058,327d59d3112082748441132b4cce3a5f,EN079,Common,(C)
26931058,5c47e88732f386f382d2e2dae097a44f,EN104,Common,(C)
26931058,9a10b12dc9c4bdc3d9af76cb0499d8f8,049,Common,(C)
26932788,8e17cf648214fe19035492ab3a06baa8,EN013,Secret Rare,(ScR)
26932788,8e17cf648214fe19035492ab3a06baa8,EN013,Super Rare,(SR)
26949946,de1bf6a6a076ce9410961bacd8cfb625,EN066,Rare,(R)
26949946,ef45e8598d36df9cc3a8ae03904f10d0,EN034,Super Rare,(SR)
26956670,deb3b36fda4262b1185a39ded89f1da5,EN068,Common,(C)
26964762,c314e5654fde80c022c80e160001c02b,ENA09,Common,(C)
26964762,cec6ad7519290b9ebe5e8233e2c0f3a4,ENB09,Common,(C)
26964762,d32a9db5bc8f1e0e8e18a5ad0c236439,EN005,Secret Rare,(ScR)
26973555,0264aae428d1bc453108991315fba7a9,EN013,Collector's Rare,(CR)
26973555,0264aae428d1bc453108991315fba7a9,EN013,Ultra Rare,(UR)
26973555,58881a6bb521c7c962374788330f3023,EN085,Secret Rare,(ScR)
26976414,464efca069fa5dbc7e02097dd23f7b1e,EN009,Common,(C)
26976414,47c711dd929549af8f8079167dfc6814,EN002,Common,(C)
26976414,ede03e9cb79e96eccb6afc8855212d72,EN005,Common,(C)
26984177,25952fd36e0938a5d447087427aa78cd,EN065,Super Rare,(SR)
26988374,1207a8b2f774090ec294ce41782874bc,EN099,Common,(C)
26993374,b6ce3ec1a5807385dde19ac70f980d03,EN012,Super Rare,(SR)
26993374,d3b8127b599bea9b513dcd72fada35a2,EN021,Duel Terminal Normal Parallel Rare,(DNPR)
27004302,09ce0386f2a41a163a672ad1f91c1597,EN020,Duel Terminal Rare Parallel Rare,(DRPR)
27004302,a7f06845aad10dca0a4793da01b87590,EN005,Secret Rare,(ScR)
27012717,ea5a029166ac43eb0a6709cd0ed21d1b,EN024,Common,(C)
27012990,a3a23e9aef9f574d8509e2996e848cdf,EN068,Common,(C)
27012990,f7d6892d21b826142f78883be7d31cff,EN190,Common,(C)
27015862,1207a8b2f774090ec294ce41782874bc,EN012,Common,(C)
27024795,6ccfe644e861b7b88dfd41ba7823d31c,EN000,Common,(C)
27024795,cb6ba8c143c17ecfa39d6d2fd18d70fb,EN151,Common,(C)
27036706,723a480a9776e44858d56efd8b2e9c19,EN019,Common,(C)
27053506,1514f577f02c300a2dba576a9666479c,EN017,Common,(C)
27053506,5c47e88732f386f382d2e2dae097a44f,EN101,Common,(C)
27053506,8272aa7c271a31209868ece93db778b8,EN034,Common,(C)
27053506,9a10b12dc9c4bdc3d9af76cb0499d8f8,046,Super Short Print,(SSP)
27054370,1219407202ee28229663248daf00d152,EN005,Super Rare,(SR)
27062594,ef45e8598d36df9cc3a8ae03904f10d0,EN031,Prismatic Secret Rare,(PScR)
27068117,06fbc1c0840c310e24adb9817c96e6fc,EN056,Super Rare,(SR)
27068117,278c22fd91c8375f5f21a3ace166ef30,EN052,Common,(C)
27069566,4476b03a17dccd2e8abf2909008d37c4,EN043,Ultra Rare,(UR)
27069566,cb403c1c3e075dbf7db5a1635a299677,EN193,Rare,(R)
27103517,b2da2930396a210c404f3a4e02ab7784,EN098,Common,(C)
27103517,ead941910d54f03db9be48bc41a94357,EN093,Common,(C)
27104921,e42b9c3f699480bb5c2d729d15cfe5b6,EN030,Rare,(R)
27107590,7500066f4df5195ce467d97db1b62d8d,EN035,Secret Rare,(ScR)
27125110,6eba62842a4a2383961d7f49f358eee3,083,Short Print,(SP)
27125110,6eba62842a4a2383961d7f49f358eee3,E083,Short Print,(SP)
27125110,6eba62842a4a2383961d7f49f358eee3,EN083,Common,(C)
27125110,6eba62842a4a2383961d7f49f358eee3,EN083,Short Print,(SP)
27125110,a399605f0dad9ea9479460414f6a2c8a,EN020,Common,(C)
27125110,a8828a1a90a4ae25412134ac4020c4d9,ENB01,Common,(C)
27125110,b79d33fa1cb25ad31a52ba31540bd980,EN194,Common,(C)
27125110,c9e2e81085f9d9106f5bb95f21ff5d37,PT027,Common,(C)
27126980,09ce0386f2a41a163a672ad1f91c1597,EN017,Duel Terminal Normal Parallel Rare,(DNPR)
27126980,a7f06845aad10dca0a4793da01b87590,EN002,Super Rare,(SR)
27132350,d200ae4e449f181bf44980005fd109da,036,Common,(C)
27132350,d200ae4e449f181bf44980005fd109da,E036,Common,(C)
27132350,d200ae4e449f181bf44980005fd109da,EN036,Common,(C)
27132400,1207a8b2f774090ec294ce41782874bc,EN009,Super Rare,(SR)
27134209,ea5a029166ac43eb0a6709cd0ed21d1b,EN021,Ultra Rare,(UR)
27134689,2d7607052b1bcb3e3d6e5cf92fab2a3a,EN035,Rare,(R)
27134689,2d7607052b1bcb3e3d6e5cf92fab2a3a,EN035,Ultimate Rare,(UtR)
27134689,506f3b6d6b69648933ac22ed31aa737b,EN035,Rare,(R)
27134689,cec6ad7519290b9ebe5e8233e2c0f3a4,ENI13,Common,(C)
27143874,7ee33bb4fad97bf17b3e5404bdaa6eab,EN093,Common,(C)
27143874,c6f3e50089b17275c8462f40263e585d,EN166,Common,(C)
27157727,e2bc1e5f105b8b8d9ad5da485b6717d7,EN071,Common,(C)
27157996,ce4ea277b06e39d390ab4a89f3e7f18c,EN044,Ultra Rare,(UR)
27170599,772347bbd0dbe7332c631a75f7af5f0a,EN076,Common,(C)
27174286,0831cfd10b456ff995f15cabfeb1ec1f,EN038,Super Rare,(SR)
27174286,58b33262e9494dd3e3a060907990b1bc,EN030,Common,(C)
27174286,9577da77cafee3a16f17f676edcf6b18,EN009,Rare,(R)
27174286,e7badd24fcb26fe89b1eb57edd8f45fa,EN008,Common,(C)
27174286,e915b244183c20fd1ccc6004a5ec2f55,EN034,Common,(C)
27178262,a3d60a924aaac2198910dd569b21264f,EN256,Common,(C)
27178262,c570582574a239f2ee1d6861c73e674d,EN027,Common,(C)
27178262,deb3b36fda4262b1185a39ded89f1da5,EN061,Super Rare,(SR)
27178262,deb3b36fda4262b1185a39ded89f1da5,EN061,Ultimate Rare,(UtR)
27178262,f4b6bdbdc3361f9317a9ffdea5f6d8ce,EN109,Common,(C)
27182739,c6406398b1caf5641982075a3224429e,EN060,Ultra Rare,(UR)
27182739,fa790dab55470b7065402f51d2d90e2d,EN001,Super Rare,(SR)
27189308,7224e82da41ec50ae719fcc99fec38b6,EN090,Common,(C)
27189308,fb2696367bea69cf285e4090b3e08d5c,EN037,Common,(C)
27191436,a3d60a924aaac2198910dd569b21264f,EN084,Rare,(R)
27191436,ac2756963289980cc1db9f633729f9e5,EN022,Super Rare,(SR)
27196937,0ac36a40f1b10a3469a38b5028f8aa29,EN023,Common,(C)
27196937,78169c8ed1be77dc791d737884c7be05,PT023,Common,(C)
27196937,dfdc1c523f95fe6889c2c6cdf21f79b9,EN003,Ultra Rare,(UR)
27198001,4d151cb15e1545eed2320c9f07bfc51c,EN047,Super Rare,(SR)
27198001,71abafc39f0a66f56cebd5e864c8d8a3,EN009,Common,(C)
27198001,aa94791c35f5fabfb8529a2fccb43138,EN031,Ultra Rare,(UR)
27204311,0ae37fc5dd293c7ab5dd50776e70587e,EN261,Ultra Rare,(UR)
27204311,12bb9572a4010c8b8efc25216225de00,EN003,Ultimate Rare,(UtR)
27204311,9b966182182d3a004de507010c089507,EN013,Prismatic Secret Rare,(PScR)
27204311,a5cea1e77acd3ef56295a1f13c175de9,EN015,Super Rare,(SR)
27204311,a5cea1e77acd3ef56295a1f13c175de9,EN015,Ultra Rare,(UR)
27204311,ce4ea277b06e39d390ab4a89f3e7f18c,EN080,Secret Rare,(ScR)
27204311,d79f7adf463deace3a707e7147c404f6,PT003,Ultimate Rare,(UtR)
27204311,de1bf6a6a076ce9410961bacd8cfb625,EN019,Premium Gold Rare,(PG)
27207573,29b84a69b4ed47f6c0796ebcf036b662,EN050,Duel Terminal Normal Parallel Rare,(DNPR)
27207573,fa24f5d2ba180cf4a0f10b4a9164ed49,EN030,Super Rare,(SR)
27217742,96b30f7b59ec2e0fb430c0ce1354f00f,EN012,Ultra Rare,(UR)
27240101,1718bfa940bf4a8b1a68db61a3c3fa09,EN094,Common,(C)
27243130,20c0d3ec5c2040f8589e5a54ec528558,EN029,Common,(C)
27243130,424cd414aa7c40f77530cf69f4102635,EN162,Common,(C)
27243130,424cd414aa7c40f77530cf69f4102635,EN162,Mosaic Rare,(MSR)
27243130,87061e9044e7d0528e8b60c21adb0874,EN172,Common,(C)
27243130,87061e9044e7d0528e8b60c21adb0874,EN172,Shatterfoil Rare,(SHR)
27243130,ad587e8f4904d0e3397a9bf2a7cce39a,EN042,Platinum Rare,(PIR)
27243130,b10b4352c55dc9fbb5d188ea621ac5c5,EN048,Gold Rare,(GUR)
27243130,b8449f6dd6d43e0fc7758e96c006185b,EN084,Common,(C)
27243130,b8449f6dd6d43e0fc7758e96c006185b,EN084,Starfoil Rare,(SFR)
27243130,c314e5654fde80c022c80e160001c02b,ENB17,Common,(C)
27243130,e4aa6e136588139b52b7e9cf66ad1ac0,EN026,Common,(C)
27243130,e6ca71181a5ec8f4905c1293c16738d4,EN061,Super Rare,(SR)
27260347,e2bc1e5f105b8b8d9ad5da485b6717d7,EN011,Quarter Century Secret Rare,
27260347,e2bc1e5f105b8b8d9ad5da485b6717d7,EN011,Ultra Rare,(UR)
27275398,92e19195201bf4a2f03bca4375c9a2a9,EN090,Common,(C)
27279764,774578ab8e9131aedd786a1cc57fc1a0,EN026,Rare,(R)
27288416,005adeb3ee84ff7785b85e28469ab1f7,EN170,Common,(C)
27288416,137f22703cd195a71b9afc744cb12808,EN014,Common,(C)
27288416,6f94febfd38938e60f1f68c51e77d088,057,Super Short Print,(SSP)
27288416,cec6ad7519290b9ebe5e8233e2c0f3a4,ENI03,Common,(C)
27315304,089e09d57dbd9a68383667eeb3ed84d1,EN166,Duel Terminal Ultra Parallel Rare,(DUPR)
27315304,7c0ee7fabbf9093b04eb661478db5561,EN240,Ultra Rare,(UR)
27315304,b6ce3ec1a5807385dde19ac70f980d03,EN023,Secret Rare,(ScR)
27315304,d3b8127b599bea9b513dcd72fada35a2,EN032,Duel Terminal Ultra Parallel Rare,(DUPR)
27324313,137f22703cd195a71b9afc744cb12808,EN012,Common,(C)
27324313,701e2e044393bfbc4f7cb10dd6d6390b,EN085,Common,(C)
27324313,8ebf18c911c0733715eb38af8e85fa71,016,Common,(C)
27324313,8ebf18c911c0733715eb38af8e85fa71,E016,Common,(C)
27331568,4285fe6083db6af5bf9f55eeafbcfa37,EN016,Rare,(R)
27331568,ed7041601d300c8f68859096f05f098d,EN094,Common,(C)
27337596,6be8c2a4292c11acd5f7c207507704f9,EN047,Super Rare,(SR)
27337596,99f2988f5f49d9bb15c46698c705ca1d,EN051,Ultra Rare,(UR)
27337596,aa94791c35f5fabfb8529a2fccb43138,EN092,Ultra Rare,(UR)
27340877,3b24ac7a126a48b8cc5cd4112179cc32,EN078,Common,(C)
27345070,50f660730df483f0e11d69e2df3545fe,EN025,Super Rare,(SR)
27346636,272ab882b36b563b33547c26b0a41fdf,ENSE2,Super Rare,(SR)
27346636,8a45016bae751cb94b5c4583a451495f,PT034,Common,(C)
27346636,a3d60a924aaac2198910dd569b21264f,EN253,Super Rare,(SR)
27346636,c940854da875f0019ae2505fa28f1364,EN000,Ultimate Rare,(UtR)
27346636,deb3b36fda4262b1185a39ded89f1da5,EN044,Secret Rare,(ScR)
27352108,a3a23e9aef9f574d8509e2996e848cdf,EN005,Common,(C)
27354732,c8929edd02c284cf6b171d0103c427de,EN048,Super Rare,(SR)
27354732,d34642d654058d0cdefc4c4b4b0032bd,EN026,Ultra Rare,(UR)
27381364,06d4ff0cc2404485875a69ae6f9a139d,EN049,Ultra Rare,(UR)
27383110,0066143555bb13b5699eb5635a28d6a5,EN022,Common,(C)
27383110,49089d468efc28d7fe77a27adc970b2d,EN044,Common,(C)
27383110,bcf20e78948fb5b90ef26f3b73f4c4fe,EN059,Common,(C)
27383719,772347bbd0dbe7332c631a75f7af5f0a,EN016,Common,(C)
27383719,a044f1d51eeaaab32a0ab95712836f19,EN012,Ultra Rare,(UR)
27407330,5571c332a81f5200c5f0d31f86ecc409,EN018,Common,(C)
27407330,6be8c2a4292c11acd5f7c207507704f9,EN084,Rare,(R)
27408609,58b33262e9494dd3e3a060907990b1bc,EN004,Common,(C)
